free_text,address,price,price_meter,rooms,area,more,add_link,scraping_date
"Przestronne, 4-pokojowe blisko plaży i jeziora","Mieszkanie na sprzedaż: ul. Armii Krajowej, Osiedle Kościuszki, Olsztyn, warmińsko-mazurskie",799 000 zł,8280 zł/m²,4 pokoje,"96,5 m²",Biuro nieruchomości,/pl/oferta/przestronne-4-pokojowe-blisko-plazy-i-jeziora-ID4mGfB,2024-01-16
Mieszkanie Osiedle Generałów- Rezerwacja,"Mieszkanie na sprzedaż: ul. gen. Stefana Grota Roweckiego, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",399 000 zł,11 145 zł/m²,2 pokoje,"35,8 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-osiedle-generalow-rezerwacja-ID4nipW,2024-01-16
Przytulne dwupokojowe mieszkanie na drugim piętrze,"Mieszkanie na sprzedaż: Osiedle Generałów, Olsztyn, warmińsko-mazurskie",309 000 zł,6753 zł/m²,2 pokoje,"45,76 m²",Biuro nieruchomości,/pl/oferta/przytulne-dwupokojowe-mieszkanie-na-drugim-pietrze-ID4nfQ0,2024-01-16
Doskonała inwestycja nieopodal Kortowa,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",359 000 zł,8548 zł/m²,2 pokoje,42 m²,Biuro nieruchomości,/pl/oferta/doskonala-inwestycja-nieopodal-kortowa-ID4mqG8,2024-01-16
2-pokojowe mieszkanie w świetnej lokalizacji,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",359 000 zł,8548 zł/m²,2 pokoje,42 m²,Biuro nieruchomości,/pl/oferta/2-pokojowe-mieszkanie-w-swietnej-lokalizacji-ID4mLjy,2024-01-16
Przestronne dwupokojowe mieszkanie Pieczewo,"Mieszkanie na sprzedaż: ul. Władysława Gębika, Pieczewo, Olsztyn, warmińsko-mazurskie",379 999 zł,8352 zł/m²,2 pokoje,"45,5 m²",Biuro nieruchomości,/pl/oferta/przestronne-dwupokojowe-mieszkanie-pieczewo-ID4nd7I,2024-01-16
Mieszkanie 3 pokoje Olsztyn ul. Myszki Miki,"Mieszkanie na sprzedaż: ul. Myszki Miki, Jaroty, Olsztyn, warmińsko-mazurskie",661 000 zł,6992 zł/m²,3 pokoje,"94,53 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-3-pokoje-olsztyn-ul-myszki-miki-ID4nclf,2024-01-16
Mieszkanie bez barier architektonicznych,"Mieszkanie na sprzedaż: ul. Lawendowa, Redykajny, Olsztyn, warmińsko-mazurskie",579 000 zł,9214 zł/m²,3 pokoje,"62,84 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-bez-barier-architektonicznych-ID4nbNi,2024-01-16
"Dwa pokoje, duży balkon z widokiem na las","Mieszkanie na sprzedaż: ul. Tęczowy Las, Bartąg, Stawiguda, olsztyński, warmińsko-mazurskie",449 000 zł,9364 zł/m²,2 pokoje,"47,95 m²",Biuro nieruchomości,/pl/oferta/dwa-pokoje-duzy-balkon-z-widokiem-na-las-ID4nbhU,2024-01-16
Mieszkanie w Centrum- Rezerwacja,"Mieszkanie na sprzedaż: ul. Krzysztofa Celestyna Mrongowiusza, Śródmieście, Olsztyn, warmińsko-mazurskie",499 000 zł,7088 zł/m²,3 pokoje,"70,4 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-w-centrum-rezerwacja-ID4hKRn,2024-01-16
Apartament przy ul. Augustowskiej!,"Mieszkanie na sprzedaż: ul. Augustowska, Osiedle Mazurskie, Olsztyn, warmińsko-mazurskie",549 000 zł,9913 zł/m²,2 pokoje,"55,38 m²",Biuro nieruchomości,/pl/oferta/apartament-przy-ul-augustowskiej-ID4naY8,2024-01-16
Kawalerka bezczynszowa w centrum z ogródkiem,"Mieszkanie na sprzedaż: ul. Partyzantów, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",399 009 zł,12 627 zł/m²,1 pokój,"31,6 m²",Biuro nieruchomości,/pl/oferta/kawalerka-bezczynszowa-w-centrum-z-ogrodkiem-ID4naxK,2024-01-16
Dwupoziomowe mieszkanie na Jarotach,"Mieszkanie na sprzedaż: ul. Edwarda Mroza, Jaroty, Olsztyn, warmińsko-mazurskie",390 000 zł,8864 zł/m²,3 pokoje,44 m²,Biuro nieruchomości,/pl/oferta/dwupoziomowe-mieszkanie-na-jarotach-ID4n9HE,2024-01-16
REZERWACJA mieszkanie M45,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",739 282 zł,7900 zł/m²,4 pokoje,"93,58 m²",Inwestycja deweloperska,/pl/oferta/rezerwacja-mieszkanie-m45-ID4eY2m,2024-01-16
Villa Symfonia | Olsztyn | mieszkanie M31,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie","447 739,70 zł",8530 zł/m²,2 pokoje,"52,49 m²",Inwestycja deweloperska,/pl/oferta/villa-symfonia-olsztyn-mieszkanie-m31-ID4eY1Q,2024-01-16
Mieszkanie na sprzedaż Olsztyn,"Mieszkanie na sprzedaż: Jaroty, Olsztyn, warmińsko-mazurskie",849 000 zł,8490 zł/m²,4 pokoje,100 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-na-sprzedaz-olsztyn-ID4n5Ja,2024-01-16
Niesamowity apartament do wprowadzenia od zaraz,"Mieszkanie na sprzedaż: ul. Poprzeczna, Podleśna, Olsztyn, warmińsko-mazurskie",579 900 zł,10 256 zł/m²,3 pokoje,"56,54 m²",Biuro nieruchomości,/pl/oferta/niesamowity-apartament-do-wprowadzenia-od-zaraz-ID4n5zs,2024-01-16
Mieszkanie do wprowadzenia od zaraz – na Nagórkach,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",375 000 zł,7684 zł/m²,2 pokoje,"48,8 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-do-wprowadzenia-od-zaraz-na-nagorkach-ID4n5zt,2024-01-16
Przytulne mieszkanie w kamienicy,"Mieszkanie na sprzedaż: ul. Henryka Sienkiewicza, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",269 000 zł,7493 zł/m²,2 pokoje,"35,9 m²",Biuro nieruchomości,/pl/oferta/przytulne-mieszkanie-w-kamienicy-ID4n4tN,2024-01-16
Przestronne mieszkanie w pięknej okolicy,"Mieszkanie na sprzedaż: ul. Kardynała Stanisława Hozjusza, Redykajny, Olsztyn, warmińsko-mazurskie",735 000 zł,6580 zł/m²,5 pokoi,"111,7 m²",Biuro nieruchomości,/pl/oferta/przestronne-mieszkanie-w-pieknej-okolicy-ID4n30b,2024-01-16
Unikalny apartament nad brzegiem jeziora - Olsztyn,"Mieszkanie na sprzedaż: ul. Bałtycka, Likusy, Olsztyn, warmińsko-mazurskie",1 200 000 zł,17 143 zł/m²,3 pokoje,70 m²,Biuro nieruchomości,/pl/oferta/unikalny-apartament-nad-brzegiem-jeziora-olsztyn-ID4fdfZ,2024-01-16
Piękne i przestronne 56m po remoncie - z ogródkiem,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",480 000 zł,8511 zł/m²,3 pokoje,"56,4 m²",Biuro nieruchomości,/pl/oferta/piekne-i-przestronne-56m-po-remoncie-z-ogrodkiem-ID4n19n,2024-01-16
Wyspiańskiego - w promieniach centrum,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",604 236 zł,12 900 zł/m²,2 pokoje,"46,84 m²",Biuro nieruchomości,/pl/oferta/wyspianskiego-w-promieniach-centrum-ID4hoCR,2024-01-16
Nowe mieszkania na os. Generałów - deweloperskie,"Mieszkanie na sprzedaż: Osiedle Generałów, Olsztyn, warmińsko-mazurskie",469 000 zł,7876 zł/m²,3 pokoje,"59,55 m²",Biuro nieruchomości,/pl/oferta/nowe-mieszkania-na-os-generalow-deweloperskie-ID4mVqF,2024-01-16
Mieszkanie/ połowa domu z pięknym ogrodem!,"Mieszkanie na sprzedaż: ul. Juranda ze Spychowa, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",660 000 zł,8583 zł/m²,3 pokoje,"76,9 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-polowa-domu-z-pieknym-ogrodem-ID4hX9f,2024-01-16
Duże mieszkanie w centrum 4 pokoje Mazurska Olszty,"Mieszkanie na sprzedaż: ul. Mazurska 1, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",620 000 zł,4960 zł/m²,4 pokoje,"124,99 m²",Biuro nieruchomości,/pl/oferta/duze-mieszkanie-w-centrum-4-pokoje-mazurska-olszty-ID4mo3i,2024-01-16
Mieszkanie 3 pokojowe Olsztyn ul. Jaroszyka,"Mieszkanie na sprzedaż: ul. Kazimierza Jaroszyka, Jaroty, Olsztyn, warmińsko-mazurskie",359 000 zł,5963 zł/m²,3 pokoje,"60,2 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-3-pokojowe-olsztyn-ul-jaroszyka-ID4mP3r,2024-01-16
"Jaroty, 2-pok, taras, m.postojowe","Mieszkanie na sprzedaż: ul. Mazowiecka, Jaroty, Olsztyn, warmińsko-mazurskie",459 000 zł,7846 zł/m²,2 pokoje,"58,5 m²",Biuro nieruchomości,/pl/oferta/jaroty-2-pok-taras-m-postojowe-ID4mNh5,2024-01-16
Mieszkanie 4 pok - Jaroty,"Mieszkanie na sprzedaż: ul. Bartąska, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",785 000 zł,10 608 zł/m²,4 pokoje,74 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-4-pok-jaroty-ID4mL1W,2024-01-16
/OMS,"Mieszkanie na sprzedaż: ul. Floriana Piotrowskiego, Jaroty, Olsztyn, warmińsko-mazurskie",499 000 zł,8928 zł/m²,3 pokoje,"55,89 m²",Biuro nieruchomości,/pl/oferta/oms-ID4mh7Z,2024-01-16
Sprzedane 3-pokojowe mieszkanie na Nagórkach,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",435 000 zł,7202 zł/m²,3 pokoje,"60,4 m²",Biuro nieruchomości,/pl/oferta/sprzedane-3-pokojowe-mieszkanie-na-nagorkach-ID4mJ4M,2024-01-16
"Mieszkanie, 33,50 m², Olsztyn","Mieszkanie na sprzedaż: ul. Józefa Ignacego Kraszewskiego, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",222 000 zł,6627 zł/m²,2 pokoje,"33,5 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-33-50-m-olsztyn-ID4mI4r,2024-01-16
Mieszkanie 3 pok - Kortowo - Kampus Medycyny,"Mieszkanie na sprzedaż: ul. Władysława Orkana, Podgrodzie, Olsztyn, warmińsko-mazurskie",398 000 zł,6946 zł/m²,3 pokoje,"57,3 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-3-pok-kortowo-kampus-medycyny-ID4mFgd,2024-01-16
"Mieszkanie idealne pod lokal, wejście od ulicy","Mieszkanie na sprzedaż: Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",299 000 zł,6115 zł/m²,2 pokoje,"48,9 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-idealne-pod-lokal-wejscie-od-ulicy-ID4mDOu,2024-01-16
"Jaroty, 2-pokojowe mieszkanie z garderobą","Mieszkanie na sprzedaż: ul. Floriana Piotrowskiego, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",349 000 zł,4532 zł/m²,2 pokoje,77 m²,Biuro nieruchomości,/pl/oferta/jaroty-2-pokojowe-mieszkanie-z-garderoba-ID4mCOg,2024-01-16
Gotowy do wejścia | Olimpijska | Jezioro | Okazja,"Mieszkanie na sprzedaż: ul. Olimpijska, Likusy, Olsztyn, warmińsko-mazurskie",499 000 zł,17 821 zł/m²,2 pokoje,28 m²,Biuro nieruchomości,/pl/oferta/gotowy-do-wejscia-olimpijska-jezioro-okazja-ID4m9S8,2024-01-16
Mieszkanie blisko centrum,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",422 000 zł,7106 zł/m²,3 pokoje,"59,39 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-blisko-centrum-ID4mBcb,2024-01-16
Apartament na starówce z widokiem na wysoką bramę!,"Mieszkanie na sprzedaż: ul. Stare Miasto, Śródmieście, Olsztyn, warmińsko-mazurskie",549 000 zł,11 082 zł/m²,2 pokoje,"49,54 m²",Biuro nieruchomości,/pl/oferta/apartament-na-starowce-z-widokiem-na-wysoka-brame-ID4mA93,2024-01-16
Sprzedam Mieszkanie na Olsztyńskiej starówce!,"Mieszkanie na sprzedaż: ul. Stanisława Staszica, Śródmieście, Olsztyn, warmińsko-mazurskie",385 900 zł,10 402 zł/m²,2 pokoje,"37,1 m²",Biuro nieruchomości,/pl/oferta/sprzedam-mieszkanie-na-olsztynskiej-starowce-ID4mA0C,2024-01-16
Mieszkanie 3 pokojowe Olsztyn - Pieczewo,"Mieszkanie na sprzedaż: ul. Władysława Gębika, Pieczewo, Olsztyn, warmińsko-mazurskie",465 000 zł,8675 zł/m²,3 pokoje,"53,6 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-3-pokojowe-olsztyn-pieczewo-ID4mwZ3,2024-01-16
Przestronne 4 pokojowe mieszkanie - I piętro,"Mieszkanie na sprzedaż: al. Aleja Wojska Polskiego, Zatorze, Olsztyn, warmińsko-mazurskie",450 000 zł,4500 zł/m²,4 pokoje,100 m²,Biuro nieruchomości,/pl/oferta/przestronne-4-pokojowe-mieszkanie-i-pietro-ID4mtCE,2024-01-16
Kawalerka na parterze,"Mieszkanie na sprzedaż: ul. Henryka Sienkiewicza, Zatorze, Olsztyn, warmińsko-mazurskie",279 000 zł,7541 zł/m²,2 pokoje,37 m²,Biuro nieruchomości,/pl/oferta/kawalerka-na-parterze-ID4mshu,2024-01-16
"Mieszkanie 3 pokoje, 2 balkony, Olsztyn","Mieszkanie na sprzedaż: ul. Biskupa Tomasza Wilczyńskiego, Jaroty, Olsztyn, warmińsko-mazurskie",650 000 zł,11 324 zł/m²,3 pokoje,"57,4 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-3-pokoje-2-balkony-olsztyn-ID4mqLS,2024-01-16
Mieszkanie na sprzedaż w cichej okolicy,"Mieszkanie na sprzedaż: Ks. Tadeusza Borkowskiego, Podgrodzie, Olsztyn, warmińsko-mazurskie",340 000 zł,6800 zł/m²,2 pokoje,50 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-na-sprzedaz-w-cichej-okolicy-ID4mqk2,2024-01-16
"Pojezierze 4 pok., I piętro, loggia, do wł. aranż.","Mieszkanie na sprzedaż: ul. Kołobrzeska, Pojezierze, Olsztyn, warmińsko-mazurskie",414 000 zł,7225 zł/m²,4 pokoje,"57,3 m²",Biuro nieruchomości,/pl/oferta/pojezierze-4-pok-i-pietro-loggia-do-wl-aranz-ID4mpkY,2024-01-16
•Sprzedane• 2-pokojowe mieszkanie w centrum miasta,"Mieszkanie na sprzedaż: ul. Adama Mickiewicza, Śródmieście, Olsztyn, warmińsko-mazurskie",412 000 zł,8306 zł/m²,2 pokoje,"49,6 m²",Biuro nieruchomości,/pl/oferta/sprzedane-2-pokojowe-mieszkanie-w-centrum-miasta-ID4mjrh,2024-01-16
"ul.Małeckiego 7a, 98,9m2, IIpoziomy, winda, 2001r.","Mieszkanie na sprzedaż: ul. Antoniego Małeckiego, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",690 000 zł,6970 zł/m²,4 pokoje,99 m²,Biuro nieruchomości,/pl/oferta/ul-maleckiego-7a-98-9m2-iipoziomy-winda-2001r-ID4mePx,2024-01-16
Podwójny apartament - świetna inwestycja,"Mieszkanie na sprzedaż: ul. Kazimierza Jagiellończyka, Podgrodzie, Olsztyn, warmińsko-mazurskie",792 000 zł,10 988 zł/m²,3 pokoje,"72,08 m²",Biuro nieruchomości,/pl/oferta/podwojny-apartament-swietna-inwestycja-ID4meuS,2024-01-16
4pokojowy apartament z widokiem na jezioro Długie,"Mieszkanie na sprzedaż: Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",1 190 000 zł,11 449 zł/m²,4 pokoje,"103,94 m²",Biuro nieruchomości,/pl/oferta/4pokojowy-apartament-z-widokiem-na-jezioro-dlugie-ID4mday,2024-01-16
"Mieszkanie Olsztyn, Pstrowskiego","Mieszkanie na sprzedaż: Kormoran, Olsztyn, warmińsko-mazurskie",699 000 zł,11 650 zł/m²,3 pokoje,60 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-olsztyn-pstrowskiego-ID4maPL,2024-01-16
"Mieszkanie, 94,59 m², Olsztyn","Mieszkanie na sprzedaż: ul. Franciszka Barcza, Jaroty, Olsztyn, warmińsko-mazurskie",1 100 000 zł,11 629 zł/m²,4 pokoje,"94,59 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-94-59-m-olsztyn-ID4m7oD,2024-01-16
"Mieszkanie 104 m2,z widokiem na jezioro, ul.Leśna","Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",1 190 000 zł,11 442 zł/m²,4 pokoje,104 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-104-m2-z-widokiem-na-jezioro-ul-lesna-ID4l2TO,2024-01-16
Mieszkanie w miejscowości zielona góra,"Mieszkanie na sprzedaż: ul. Poprzeczna, Podleśna, Olsztyn, warmińsko-mazurskie",430 000 zł,6250 zł/m²,3 pokoje,"68,8 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-w-miejscowosci-zielona-gora-ID4m2HX,2024-01-16
Mieszkanie w centrum Jarot do własnej aranżacji,"Mieszkanie na sprzedaż: ul. Biskupa Tomasza Wilczyńskiego, Jaroty, Olsztyn, warmińsko-mazurskie",350 000 zł,7292 zł/m²,2 pokoje,48 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-w-centrum-jarot-do-wlasnej-aranzacji-ID4lB1N,2024-01-16
"Apartament w Śródmieściu, Olsztyn, 194 m2","Mieszkanie na sprzedaż: ul. Warmińska, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",1 050 000 zł,7889 zł/m²,4 pokoje,"133,1 m²",Biuro nieruchomości,/pl/oferta/apartament-w-srodmiesciu-olsztyn-194-m2-ID4lZmO,2024-01-16
Wyspiańskiego - W promieniach centrum,"Mieszkanie na sprzedaż: ul. Stanisława Wyspiańskiego, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",960 500 zł,10 000 zł/m²,4 pokoje,"96,05 m²",Biuro nieruchomości,/pl/oferta/wyspianskiego-w-promieniach-centrum-ID4hoCV,2024-01-16
Nowe mieszkania na os. Generałów - deweloperskie,"Mieszkanie na sprzedaż: Osiedle Generałów, Olsztyn, warmińsko-mazurskie",449 000 zł,8835 zł/m²,3 pokoje,"50,82 m²",Biuro nieruchomości,/pl/oferta/nowe-mieszkania-na-os-generalow-deweloperskie-ID4lRHC,2024-01-16
Atrakcyjne mieszkanie wśród jezior i lasów,"Mieszkanie na sprzedaż: ul. Marii Zientary-Malewskiej, Podleśna, Olsztyn, warmińsko-mazurskie",479 000 zł,7983 zł/m²,3 pokoje,60 m²,Biuro nieruchomości,/pl/oferta/atrakcyjne-mieszkanie-wsrod-jezior-i-lasow-ID4lnvW,2024-01-16
Komfortowy Apartament nie dla kazdego !!!!,"Mieszkanie na sprzedaż: ul. ks. Jerzego Popiełuszki, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",999 666 zł,7690 zł/m²,5 pokoi,130 m²,Biuro nieruchomości,/pl/oferta/komfortowy-apartament-nie-dla-kazdego-ID4lD7h,2024-01-16
Mieszkanie 65m w centrum Olsztyna,"Mieszkanie na sprzedaż: ul. 22 Stycznia, Śródmieście, Olsztyn, warmińsko-mazurskie",495 000 zł,7615 zł/m²,3 pokoje,65 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-65m-w-centrum-olsztyna-ID4lAtX,2024-01-16
Apartamenty wakacyjne nad jeziorem Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",470 080 zł,13 000 zł/m²,2 pokoje,"36,16 m²",Biuro nieruchomości,/pl/oferta/apartamenty-wakacyjne-nad-jeziorem-ukiel-ID4fvMA,2024-01-16
Nowy apartament - Olsztyn,"Mieszkanie na sprzedaż: ul. Bałtycka, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",746 200 zł,14 000 zł/m²,2 pokoje,"53,3 m²",Biuro nieruchomości,/pl/oferta/nowy-apartament-olsztyn-ID4lrUP,2024-01-16
Nowy apartament - Olsztyn,"Mieszkanie na sprzedaż: ul. Bałtycka, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",598 705 zł,14 500 zł/m²,2 pokoje,"41,29 m²",Biuro nieruchomości,/pl/oferta/nowy-apartament-olsztyn-ID4lrq9,2024-01-16
Olsztyn Starówka ul. Prosta 72 m2,"Mieszkanie na sprzedaż: ul. Stare Miasto, Śródmieście, Olsztyn, warmińsko-mazurskie",630 000 zł,8679 zł/m²,3 pokoje,"72,59 m²",Biuro nieruchomości,/pl/oferta/olsztyn-starowka-ul-prosta-72-m2-ID4li7V,2024-01-16
Do Odbioru - 4 pokojowy szereg - 85 m.kw,"Mieszkanie na sprzedaż: ul. Oleńki, Gutkowo, Olsztyn, warmińsko-mazurskie",589 000 zł,6929 zł/m²,4 pokoje,85 m²,Biuro nieruchomości,/pl/oferta/do-odbioru-4-pokojowy-szereg-85-m-kw-ID4h51e,2024-01-16
"4 pokojowe z poddaszem użytkowym 25,37 m2 !","Mieszkanie na sprzedaż: ul. Marcina Antonowicza, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",597 422 zł,6963 zł/m²,4 pokoje,"85,8 m²",Biuro nieruchomości,/pl/oferta/4-pokojowe-z-poddaszem-uzytkowym-25-37-m2-ID486iU,2024-01-16
4 pokojowe mieszkanie z ogródkiem i garażem !,"Mieszkanie na sprzedaż: ul. Marcina Antonowicza, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",789 000 zł,5020 zł/m²,4 pokoje,"157,17 m²",Biuro nieruchomości,/pl/oferta/4-pokojowe-mieszkanie-z-ogrodkiem-i-garazem-ID4fDaf,2024-01-16
Mieszkanie 3 pok - Jaroty - Kortowo,"Mieszkanie na sprzedaż: ul. Fryderyka Leyka, Jaroty, Olsztyn, warmińsko-mazurskie",399 000 zł,6628 zł/m²,3 pokoje,"60,2 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-3-pok-jaroty-kortowo-ID4lg0t,2024-01-16
Natura Premium Jaroty - apartament piętro dom 4,"Mieszkanie na sprzedaż: ul. Stanisława Lewandowskiego, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",642 240 zł,7200 zł/m²,4 pokoje,"89,2 m²",Biuro nieruchomości,/pl/oferta/natura-premium-jaroty-apartament-pietro-dom-4-ID4g94n,2024-01-16
Natura Premium Jaroty - apartament parter dom 3,"Mieszkanie na sprzedaż: ul. Stanisława Lewandowskiego, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",541 600 zł,8000 zł/m²,3 pokoje,"67,7 m²",Biuro nieruchomości,/pl/oferta/natura-premium-jaroty-apartament-parter-dom-3-ID4g92F,2024-01-16
5-pokojowe mieszkanie na Podgrodziu,"Mieszkanie na sprzedaż: ul. Kazimierza Jagiellończyka, Podgrodzie, Olsztyn, warmińsko-mazurskie",469 000 zł,5777 zł/m²,5 pokoi,"81,19 m²",Biuro nieruchomości,/pl/oferta/5-pokojowe-mieszkanie-na-podgrodziu-ID4l201,2024-01-16
"Mieszkanie z widokiem na jezioro Długie,4 pok. 1 p","Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",1 190 000 zł,11 449 zł/m²,4 pokoje,"103,94 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-z-widokiem-na-jezioro-dlugie-4-pok-1-p-ID4kXz0,2024-01-16
"Mieszkanie 57,67m2 w pięknej kamienicy, parter","Mieszkanie na sprzedaż: ul. Marii Zientary-Malewskiej, Zatorze, Olsztyn, warmińsko-mazurskie",380 000 zł,6589 zł/m²,2 pokoje,"57,67 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-57-67m2-w-pieknej-kamienicy-parter-ID4kTzq,2024-01-16
"Mieszkanie w kamienicy, 4 pokoje, balkon, I piętro","Mieszkanie na sprzedaż: ul. Seweryna Pieniężnego, Śródmieście, Olsztyn, warmińsko-mazurskie",695 000 zł,5706 zł/m²,4 pokoje,"121,8 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-w-kamienicy-4-pokoje-balkon-i-pietro-ID4kMgI,2024-01-16
Apartament nad Jeziorem - Olsztyn,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",380 050 zł,11 000 zł/m²,2 pokoje,"34,55 m²",Biuro nieruchomości,/pl/oferta/apartament-nad-jeziorem-olsztyn-ID4kFZc,2024-01-16
Apartamenty w Miasteczku Uniwersyteckim Kortowo,"Mieszkanie na sprzedaż: ul. Słoneczna, Kortowo, Olsztyn, warmińsko-mazurskie",924 500 zł,10 915 zł/m²,4 pokoje,"84,7 m²",Biuro nieruchomości,/pl/oferta/apartamenty-w-miasteczku-uniwersyteckim-kortowo-ID4iysk,2024-01-16
"Mieszkanie, 94,80 m², Olsztyn","Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",587 800 zł,6200 zł/m²,3 pokoje,"94,8 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-94-80-m-olsztyn-ID4k7Z2,2024-01-16
"ul.Ratuszowa, piękne mieszkanie w sercu Olsztyna","Mieszkanie na sprzedaż: ul. Ratuszowa, Śródmieście, Olsztyn, warmińsko-mazurskie",365 000 zł,6722 zł/m²,2 pokoje,"54,3 m²",Biuro nieruchomości,/pl/oferta/ul-ratuszowa-piekne-mieszkanie-w-sercu-olsztyna-ID4k6Xo,2024-01-16
Nowy Apartament - 3 pok,"Mieszkanie na sprzedaż: ul. Poprzeczna, Podleśna, Olsztyn, warmińsko-mazurskie",649 900 zł,10 787 zł/m²,3 pokoje,"60,25 m²",Biuro nieruchomości,/pl/oferta/nowy-apartament-3-pok-ID4k3Ob,2024-01-16
Apartament nad jeziorem w Olsztynie,"Mieszkanie na sprzedaż: Olimpijska, Likusy, Olsztyn, warmińsko-mazurskie",590 000 zł,21 071 zł/m²,2 pokoje,28 m²,Biuro nieruchomości,/pl/oferta/apartament-nad-jeziorem-w-olsztynie-ID4j3Xo,2024-01-16
Apartament nad jeziorem Ukiel,"Mieszkanie na sprzedaż: ul. Bałtycka, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",640 000 zł,22 857 zł/m²,2 pokoje,28 m²,Biuro nieruchomości,/pl/oferta/apartament-nad-jeziorem-ukiel-ID4iWHU,2024-01-16
